Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,149912,-,b'Haryana',b'India',28.42,77.41,5,201,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Temperature,,,,Clearsky DNI,,,,Dew Point,,DNI,,,,Relative Humidity,,,Pressure,,,Wind Speed,,,,,,,,,,,,,,,,,,,,
2020,4,12,19,0,28.2,,,,0,,,,10.8,,0,,,,33.89,,,986,,,2.3,,,,,,,,,,,,,,,,,,,,
2020,4,12,20,0,27.3,,,,0,,,,10.8,,0,,,,35.65,,,986,,,2.4,,,,,,,,,,,,,,,,,,,,
2020,4,12,21,0,26.3,,,,0,,,,11.2,,0,,,,38.82,,,987,,,2.3,,,,,,,,,,,,,,,,,,,,
2020,4,12,22,0,25.1,,,,0,,,,11.8,,0,,,,43.56,,,987,,,2.2,,,,,,,,,,,,,,,,,,,,
2020,4,12,23,0,24.2,,,,0,,,,12.6,,0,,,,48.2,,,986,,,2,,,,,,,,,,,,,,,,,,,,
2020,4,13,0,0,23.4,,,,0,,,,13.2,,0,,,,52.65,,,986,,,1.9,,,,,,,,,,,,,,,,,,,,
2020,4,13,1,0,22.9,,,,0,,,,13.6,,0,,,,55.8,,,985,,,1.7,,,,,,,,,,,,,,,,,,,,
2020,4,13,2,0,22.3,,,,0,,,,13.9,,0,,,,59.01,,,985,,,1.5,,,,,,,,,,,,,,,,,,,,
2020,4,13,3,0,21.7,,,,0,,,,14.1,,0,,,,61.97,,,985,,,1.2,,,,,,,,,,,,,,,,,,,,
2020,4,13,4,0,21.3,,,,0,,,,14.3,,0,,,,64.21,,,985,,,1.2,,,,,,,,,,,,,,,,,,,,
2020,4,13,5,0,21.2,,,,0,,,,14.4,,0,,,,65.31,,,986,,,1.2,,,,,,,,,,,,,,,,,,,,
2020,4,13,6,0,24,,,,131,,,,14.7,,131,,,,56.2,,,986,,,2.3,,,,,,,,,,,,,,,,,,,,
2020,4,13,7,0,26.9,,,,459,,,,15.1,,459,,,,48.53,,,987,,,1.9,,,,,,,,,,,,,,,,,,,,
2020,4,13,8,0,32.4,,,,628,,,,14.5,,628,,,,33.99,,,987,,,2.4,,,,,,,,,,,,,,,,,,,,
2020,4,13,9,0,35.5,,,,718,,,,14.2,,718,,,,28.08,,,987,,,2.7,,,,,,,,,,,,,,,,,,,,
2020,4,13,10,0,37.2,,,,767,,,,14,,767,,,,25.22,,,986,,,2.8,,,,,,,,,,,,,,,,,,,,
2020,4,13,11,0,38.4,,,,754,,,,13.5,,281,,,,22.88,,,986,,,3.1,,,,,,,,,,,,,,,,,,,,
2020,4,13,12,0,39.3,,,,756,,,,13.1,,285,,,,21.18,,,985,,,3.5,,,,,,,,,,,,,,,,,,,,
2020,4,13,13,0,39.7,,,,736,,,,12.7,,636,,,,20.19,,,984,,,3.8,,,,,,,,,,,,,,,,,,,,
2020,4,13,14,0,39.4,,,,661,,,,12.3,,661,,,,20.02,,,983,,,4.2,,,,,,,,,,,,,,,,,,,,
2020,4,13,15,0,38.5,,,,591,,,,12.1,,591,,,,20.69,,,982,,,4.5,,,,,,,,,,,,,,,,,,,,
2020,4,13,16,0,37.5,,,,471,,,,12.2,,471,,,,21.99,,,982,,,4.6,,,,,,,,,,,,,,,,,,,,
2020,4,13,17,0,35,,,,252,,,,13.4,,73,,,,27.35,,,983,,,3.2,,,,,,,,,,,,,,,,,,,,
2020,4,13,18,0,31.3,,,,3,,,,14.6,,3,,,,36.41,,,983,,,2.2,,,,,,,,,,,,,,,,,,,,
2020,4,13,19,0,30.1,,,,0,,,,15,,0,,,,40.03,,,984,,,2.1,,,,,,,,,,,,,,,,,,,,
2020,4,13,20,0,29.2,,,,0,,,,15.4,,0,,,,43.03,,,984,,,2.1,,,,,,,,,,,,,,,,,,,,
2020,4,13,21,0,28.4,,,,0,,,,15.6,,0,,,,45.85,,,985,,,2.1,,,,,,,,,,,,,,,,,,,,
2020,4,13,22,0,27.4,,,,0,,,,15.9,,0,,,,49.52,,,985,,,1.8,,,,,,,,,,,,,,,,,,,,
2020,4,13,23,0,26.6,,,,0,,,,16.1,,0,,,,52.65,,,985,,,1.4,,,,,,,,,,,,,,,,,,,,
2020,4,14,0,0,26.2,,,,0,,,,16.3,,0,,,,54.32,,,984,,,1.1,,,,,,,,,,,,,,,,,,,,
2020,4,14,1,0,26.4,,,,0,,,,16.3,,0,,,,53.83,,,984,,,1,,,,,,,,,,,,,,,,,,,,
2020,4,14,2,0,26.8,,,,0,,,,16.5,,0,,,,53.17,,,984,,,0.9,,,,,,,,,,,,,,,,,,,,
2020,4,14,3,0,27,,,,0,,,,16.5,,0,,,,52.57,,,984,,,0.8,,,,,,,,,,,,,,,,,,,,
2020,4,14,4,0,26.9,,,,0,,,,16.5,,0,,,,52.97,,,985,,,0.6,,,,,,,,,,,,,,,,,,,,
2020,4,14,5,0,26.5,,,,0,,,,16.8,,0,,,,55.09,,,985,,,0.5,,,,,,,,,,,,,,,,,,,,
2020,4,14,6,0,26.8,,,,5,,,,17.1,,5,,,,55.3,,,986,,,0.6,,,,,,,,,,,,,,,,,,,,
2020,4,14,7,0,27.5,,,,127,,,,16.4,,99,,,,50.66,,,987,,,1.1,,,,,,,,,,,,,,,,,,,,
2020,4,14,8,0,30,,,,278,,,,16.4,,174,,,,44.02,,,987,,,0.8,,,,,,,,,,,,,,,,,,,,
2020,4,14,9,0,35.2,,,,389,,,,15.1,,225,,,,30.22,,,987,,,0.9,,,,,,,,,,,,,,,,,,,,
2020,4,14,10,0,37.7,,,,463,,,,14.4,,257,,,,25.11,,,987,,,1.3,,,,,,,,,,,,,,,,,,,,
2020,4,14,11,0,39,,,,530,,,,13.9,,270,,,,22.68,,,986,,,1.3,,,,,,,,,,,,,,,,,,,,
2020,4,14,12,0,39.9,,,,554,,,,13.4,,275,,,,20.95,,,985,,,1.5,,,,,,,,,,,,,,,,,,,,
2020,4,14,13,0,40.3,,,,555,,,,13,,269,,,,19.95,,,984,,,1.4,,,,,,,,,,,,,,,,,,,,
2020,4,14,14,0,40.3,,,,521,,,,12.6,,521,,,,19.41,,,983,,,1.5,,,,,,,,,,,,,,,,,,,,
2020,4,14,15,0,39.7,,,,442,,,,12.1,,213,,,,19.44,,,983,,,1.7,,,,,,,,,,,,,,,,,,,,
2020,4,14,16,0,38.6,,,,321,,,,11.9,,156,,,,20.32,,,983,,,1.6,,,,,,,,,,,,,,,,,,,,
2020,4,14,17,0,35.7,,,,149,,,,17.2,,74,,,,33.49,,,983,,,0.6,,,,,,,,,,,,,,,,,,,,
2020,4,14,18,0,33.5,,,,2,,,,15.4,,2,,,,33.7,,,984,,,0.7,,,,,,,,,,,,,,,,,,,,
2020,4,14,19,0,32.5,,,,0,,,,14.4,,0,,,,33.44,,,985,,,0.7,,,,,,,,,,,,,,,,,,,,
2020,4,14,20,0,31.5,,,,0,,,,13.3,,0,,,,33.01,,,985,,,0.7,,,,,,,,,,,,,,,,,,,,
2020,4,14,21,0,30.4,,,,0,,,,12.6,,0,,,,33.69,,,986,,,0.8,,,,,,,,,,,,,,,,,,,,
2020,4,14,22,0,29,,,,0,,,,13.1,,0,,,,37.65,,,986,,,0.8,,,,,,,,,,,,,,,,,,,,
2020,4,14,23,0,28.5,,,,0,,,,13.2,,0,,,,38.94,,,986,,,0.8,,,,,,,,,,,,,,,,,,,,
2020,4,15,0,0,28.3,,,,0,,,,12.8,,0,,,,38.38,,,986,,,0.7,,,,,,,,,,,,,,,,,,,,
2020,4,15,1,0,27.8,,,,0,,,,12.7,,0,,,,39.38,,,986,,,0.6,,,,,,,,,,,,,,,,,,,,
2020,4,15,2,0,27.3,,,,0,,,,13,,0,,,,41.2,,,986,,,0.6,,,,,,,,,,,,,,,,,,,,
2020,4,15,3,0,26.7,,,,0,,,,12.7,,0,,,,42.02,,,986,,,0.7,,,,,,,,,,,,,,,,,,,,
2020,4,15,4,0,25.5,,,,0,,,,13.1,,0,,,,46.08,,,986,,,0.9,,,,,,,,,,,,,,,,,,,,
2020,4,15,5,0,24.3,,,,0,,,,12.8,,0,,,,48.57,,,987,,,1,,,,,,,,,,,,,,,,,,,,
2020,4,15,6,0,26.4,,,,45,,,,12.8,,27,,,,42.91,,,988,,,1.2,,,,,,,,,,,,,,,,,,,,
2020,4,15,7,0,29.3,,,,308,,,,10.4,,115,,,,30.86,,,988,,,1.9,,,,,,,,,,,,,,,,,,,,
2020,4,15,8,0,33.8,,,,496,,,,8.2,,197,,,,20.65,,,988,,,2.2,,,,,,,,,,,,,,,,,,,,
2020,4,15,9,0,37.2,,,,611,,,,5.8,,254,,,,14.57,,,988,,,2.3,,,,,,,,,,,,,,,,,,,,
2020,4,15,10,0,38.8,,,,680,,,,4.8,,287,,,,12.39,,,987,,,2.3,,,,,,,,,,,,,,,,,,,,
2020,4,15,11,0,39.4,,,,598,,,,4.3,,598,,,,11.61,,,986,,,2.4,,,,,,,,,,,,,,,,,,,,
2020,4,15,12,0,40.1,,,,619,,,,4.1,,619,,,,11.08,,,985,,,2.4,,,,,,,,,,,,,,,,,,,,
2020,4,15,13,0,40.5,,,,621,,,,4.1,,621,,,,10.8,,,984,,,2.6,,,,,,,,,,,,,,,,,,,,
2020,4,15,14,0,40.3,,,,586,,,,4,,586,,,,10.87,,,983,,,2.9,,,,,,,,,,,,,,,,,,,,
2020,4,15,15,0,39.6,,,,528,,,,4.1,,528,,,,11.31,,,982,,,3.2,,,,,,,,,,,,,,,,,,,,
2020,4,15,16,0,38.3,,,,421,,,,4.6,,421,,,,12.58,,,982,,,2.9,,,,,,,,,,,,,,,,,,,,
2020,4,15,17,0,34.3,,,,242,,,,11.5,,242,,,,25.06,,,982,,,1.3,,,,,,,,,,,,,,,,,,,,
2020,4,15,18,0,30.8,,,,9,,,,11.7,,9,,,,30.88,,,982,,,1.3,,,,,,,,,,,,,,,,,,,,
2020,4,15,19,0,29.6,,,,0,,,,11.4,,0,,,,32.43,,,983,,,1.3,,,,,,,,,,,,,,,,,,,,
2020,4,15,20,0,28.6,,,,0,,,,11.2,,0,,,,34.07,,,983,,,1.3,,,,,,,,,,,,,,,,,,,,
2020,4,15,21,0,28.1,,,,0,,,,11.2,,0,,,,34.88,,,983,,,1.2,,,,,,,,,,,,,,,,,,,,
2020,4,15,22,0,27.4,,,,0,,,,11,,0,,,,35.92,,,983,,,1.2,,,,,,,,,,,,,,,,,,,,
2020,4,15,23,0,26.2,,,,0,,,,10.8,,0,,,,38.19,,,983,,,1.2,,,,,,,,,,,,,,,,,,,,
2020,4,16,0,0,25.1,,,,0,,,,10.7,,0,,,,40.32,,,983,,,1.3,,,,,,,,,,,,,,,,,,,,
2020,4,16,1,0,24.3,,,,0,,,,10.5,,0,,,,41.92,,,983,,,1.3,,,,,,,,,,,,,,,,,,,,
2020,4,16,2,0,23.4,,,,0,,,,10.6,,0,,,,44.5,,,983,,,1.4,,,,,,,,,,,,,,,,,,,,
2020,4,16,3,0,22.7,,,,0,,,,11,,0,,,,47.55,,,983,,,1.5,,,,,,,,,,,,,,,,,,,,
2020,4,16,4,0,22.1,,,,0,,,,11.6,,0,,,,51.32,,,983,,,1.5,,,,,,,,,,,,,,,,,,,,
2020,4,16,5,0,21.9,,,,0,,,,12.3,,0,,,,54.41,,,984,,,1.5,,,,,,,,,,,,,,,,,,,,
2020,4,16,6,0,24.6,,,,95,,,,12.8,,95,,,,47.93,,,984,,,2.7,,,,,,,,,,,,,,,,,,,,
2020,4,16,7,0,27.5,,,,384,,,,13.6,,384,,,,42.32,,,985,,,2.5,,,,,,,,,,,,,,,,,,,,
2020,4,16,8,0,33.1,,,,561,,,,13.1,,561,,,,29.75,,,986,,,2.4,,,,,,,,,,,,,,,,,,,,
2020,4,16,9,0,36.8,,,,654,,,,11.8,,236,,,,22.22,,,986,,,2.6,,,,,,,,,,,,,,,,,,,,
2020,4,16,10,0,38.3,,,,701,,,,11.8,,265,,,,20.52,,,986,,,2.7,,,,,,,,,,,,,,,,,,,,
2020,4,16,11,0,39.2,,,,681,,,,11.8,,282,,,,19.56,,,985,,,3.1,,,,,,,,,,,,,,,,,,,,
2020,4,16,12,0,39.7,,,,690,,,,11.7,,690,,,,18.97,,,984,,,3.7,,,,,,,,,,,,,,,,,,,,
2020,4,16,13,0,39.9,,,,697,,,,11.6,,278,,,,18.63,,,983,,,3.9,,,,,,,,,,,,,,,,,,,,
2020,4,16,14,0,39.7,,,,618,,,,11.4,,618,,,,18.52,,,982,,,4.1,,,,,,,,,,,,,,,,,,,,
2020,4,16,15,0,39,,,,569,,,,11,,569,,,,18.73,,,981,,,4.2,,,,,,,,,,,,,,,,,,,,
2020,4,16,16,0,37.8,,,,477,,,,10.5,,477,,,,19.38,,,981,,,4.2,,,,,,,,,,,,,,,,,,,,
2020,4,16,17,0,35.1,,,,310,,,,11.4,,77,,,,23.77,,,982,,,2.8,,,,,,,,,,,,,,,,,,,,
2020,4,16,18,0,31.1,,,,25,,,,12,,0,,,,31.1,,,982,,,2,,,,,,,,,,,,,,,,,,,,
2020,4,16,19,0,29.7,,,,0,,,,11,,0,,,,31.48,,,983,,,2.2,,,,,,,,,,,,,,,,,,,,
2020,4,16,20,0,28.8,,,,0,,,,9.9,,0,,,,30.74,,,984,,,2.3,,,,,,,,,,,,,,,,,,,,
2020,4,16,21,0,28,,,,0,,,,8.9,,0,,,,30.08,,,984,,,2.6,,,,,,,,,,,,,,,,,,,,
2020,4,16,22,0,27.2,,,,0,,,,8.1,,0,,,,29.97,,,984,,,2.8,,,,,,,,,,,,,,,,,,,,
2020,4,16,23,0,26.4,,,,0,,,,7.8,,0,,,,30.7,,,984,,,2.8,,,,,,,,,,,,,,,,,,,,
2020,4,17,0,0,25.5,,,,0,,,,7.9,,0,,,,32.71,,,983,,,2.3,,,,,,,,,,,,,,,,,,,,
2020,4,17,1,0,24.8,,,,0,,,,8.4,,0,,,,35.17,,,983,,,1.9,,,,,,,,,,,,,,,,,,,,
2020,4,17,2,0,24.3,,,,0,,,,8.8,,0,,,,37.34,,,982,,,1.8,,,,,,,,,,,,,,,,,,,,
2020,4,17,3,0,23.9,,,,0,,,,9.3,,0,,,,39.63,,,982,,,1.7,,,,,,,,,,,,,,,,,,,,
2020,4,17,4,0,23.7,,,,0,,,,9.8,,0,,,,41.37,,,983,,,1.8,,,,,,,,,,,,,,,,,,,,
2020,4,17,5,0,23.4,,,,0,,,,10.4,,0,,,,43.98,,,983,,,1.7,,,,,,,,,,,,,,,,,,,,
2020,4,17,6,0,24.4,,,,93,,,,10.6,,22,,,,41.88,,,984,,,2.3,,,,,,,,,,,,,,,,,,,,
2020,4,17,7,0,25.7,,,,362,,,,11,,103,,,,39.79,,,985,,,2.1,,,,,,,,,,,,,,,,,,,,
2020,4,17,8,0,28.1,,,,527,,,,11.7,,178,,,,36.15,,,985,,,1.2,,,,,,,,,,,,,,,,,,,,
2020,4,17,9,0,31.9,,,,593,,,,9.4,,228,,,,25,,,986,,,1.6,,,,,,,,,,,,,,,,,,,,
2020,4,17,10,0,34,,,,619,,,,7.6,,259,,,,19.59,,,986,,,1.4,,,,,,,,,,,,,,,,,,,,
2020,4,17,11,0,35.6,,,,789,,,,7.9,,789,,,,18.35,,,985,,,1.3,,,,,,,,,,,,,,,,,,,,
2020,4,17,12,0,37.3,,,,808,,,,8.1,,808,,,,16.98,,,984,,,1.4,,,,,,,,,,,,,,,,,,,,
2020,4,17,13,0,38.1,,,,794,,,,8,,794,,,,16.08,,,983,,,1.5,,,,,,,,,,,,,,,,,,,,
2020,4,17,14,0,38.2,,,,768,,,,7.7,,768,,,,15.71,,,982,,,1.6,,,,,,,,,,,,,,,,,,,,
2020,4,17,15,0,37.6,,,,685,,,,7.5,,685,,,,15.99,,,981,,,1.6,,,,,,,,,,,,,,,,,,,,
2020,4,17,16,0,36.6,,,,573,,,,7.6,,573,,,,16.99,,,981,,,1.1,,,,,,,,,,,,,,,,,,,,
2020,4,17,17,0,34.7,,,,365,,,,11.5,,365,,,,24.54,,,981,,,0,,,,,,,,,,,,,,,,,,,,
2020,4,17,18,0,31.5,,,,28,,,,12.3,,0,,,,30.92,,,981,,,0.9,,,,,,,,,,,,,,,,,,,,
2020,4,17,19,0,29.3,,,,0,,,,12.2,,0,,,,34.98,,,982,,,1.2,,,,,,,,,,,,,,,,,,,,
2020,4,17,20,0,27.9,,,,0,,,,11.3,,0,,,,35.74,,,982,,,1.4,,,,,,,,,,,,,,,,,,,,
2020,4,17,21,0,26.6,,,,0,,,,10.6,,0,,,,36.68,,,983,,,1.5,,,,,,,,,,,,,,,,,,,,
2020,4,17,22,0,25.6,,,,0,,,,10.1,,0,,,,37.61,,,983,,,1.6,,,,,,,,,,,,,,,,,,,,
2020,4,17,23,0,24.8,,,,0,,,,9.9,,0,,,,38.88,,,983,,,1.5,,,,,,,,,,,,,,,,,,,,
2020,4,18,0,0,24.5,,,,0,,,,10.3,,0,,,,40.68,,,983,,,1.4,,,,,,,,,,,,,,,,,,,,
2020,4,18,1,0,24.3,,,,0,,,,11.2,,0,,,,43.93,,,983,,,1.2,,,,,,,,,,,,,,,,,,,,
2020,4,18,2,0,24,,,,0,,,,11.9,,0,,,,46.6,,,983,,,1.1,,,,,,,,,,,,,,,,,,,,
2020,4,18,3,0,23.7,,,,0,,,,11.9,,0,,,,47.46,,,984,,,1.1,,,,,,,,,,,,,,,,,,,,
2020,4,18,4,0,22.7,,,,0,,,,11.4,,0,,,,48.73,,,984,,,1.2,,,,,,,,,,,,,,,,,,,,
2020,4,18,5,0,22.2,,,,0,,,,11.1,,0,,,,49.41,,,985,,,1.2,,,,,,,,,,,,,,,,,,,,
2020,4,18,6,0,24.8,,,,99,,,,10.6,,99,,,,40.96,,,986,,,2,,,,,,,,,,,,,,,,,,,,
2020,4,18,7,0,27.7,,,,389,,,,9.7,,389,,,,32.33,,,986,,,2.4,,,,,,,,,,,,,,,,,,,,
2020,4,18,8,0,32.4,,,,547,,,,8.9,,547,,,,23.49,,,986,,,1,,,,,,,,,,,,,,,,,,,,
2020,4,18,9,0,36.3,,,,626,,,,8.1,,626,,,,17.82,,,987,,,1.8,,,,,,,,,,,,,,,,,,,,
2020,4,18,10,0,37.6,,,,670,,,,8,,670,,,,16.52,,,986,,,2.3,,,,,,,,,,,,,,,,,,,,
2020,4,18,11,0,38.5,,,,734,,,,8.1,,296,,,,15.81,,,985,,,2.7,,,,,,,,,,,,,,,,,,,,
2020,4,18,12,0,38.8,,,,725,,,,8.2,,297,,,,15.66,,,985,,,3.2,,,,,,,,,,,,,,,,,,,,
2020,4,18,13,0,38.2,,,,700,,,,8.2,,653,,,,16.23,,,984,,,3.5,,,,,,,,,,,,,,,,,,,,
2020,4,18,14,0,37.2,,,,573,,,,8.3,,271,,,,17.26,,,983,,,3.5,,,,,,,,,,,,,,,,,,,,
2020,4,18,15,0,36.2,,,,486,,,,8.5,,233,,,,18.51,,,983,,,3.4,,,,,,,,,,,,,,,,,,,,
2020,4,18,16,0,34.8,,,,368,,,,9.6,,170,,,,21.55,,,983,,,2.6,,,,,,,,,,,,,,,,,,,,
2020,4,18,17,0,32.4,,,,187,,,,12,,83,,,,28.84,,,983,,,1.7,,,,,,,,,,,,,,,,,,,,
2020,4,18,18,0,29.8,,,,4,,,,12.3,,4,,,,34.03,,,983,,,1.7,,,,,,,,,,,,,,,,,,,,
2020,4,18,19,0,28.3,,,,0,,,,12.1,,0,,,,36.76,,,984,,,1.8,,,,,,,,,,,,,,,,,,,,
2020,4,18,20,0,27.3,,,,0,,,,12.4,,0,,,,39.73,,,985,,,1.7,,,,,,,,,,,,,,,,,,,,
2020,4,18,21,0,26.3,,,,0,,,,13,,0,,,,43.78,,,985,,,1.6,,,,,,,,,,,,,,,,,,,,
2020,4,18,22,0,25.5,,,,0,,,,13.7,,0,,,,48.1,,,985,,,1.5,,,,,,,,,,,,,,,,,,,,
2020,4,18,23,0,24.7,,,,0,,,,14.5,,0,,,,52.91,,,985,,,1.4,,,,,,,,,,,,,,,,,,,,
2020,4,19,0,0,24,,,,0,,,,14.9,,0,,,,56.96,,,984,,,1.4,,,,,,,,,,,,,,,,,,,,
2020,4,19,1,0,23.5,,,,0,,,,15.5,,0,,,,60.7,,,984,,,1.3,,,,,,,,,,,,,,,,,,,,
2020,4,19,2,0,23.1,,,,0,,,,15.9,,0,,,,63.79,,,984,,,1.4,,,,,,,,,,,,,,,,,,,,
2020,4,19,3,0,22.8,,,,0,,,,15.9,,0,,,,65.28,,,984,,,1.4,,,,,,,,,,,,,,,,,,,,
2020,4,19,4,0,22.3,,,,0,,,,15.8,,0,,,,66.65,,,984,,,1.4,,,,,,,,,,,,,,,,,,,,
2020,4,19,5,0,22.1,,,,0,,,,15.8,,0,,,,67.46,,,985,,,1.4,,,,,,,,,,,,,,,,,,,,
2020,4,19,6,0,23.9,,,,106,,,,15.5,,106,,,,59.43,,,986,,,2.5,,,,,,,,,,,,,,,,,,,,
2020,4,19,7,0,26.4,,,,387,,,,15.5,,112,,,,51.27,,,986,,,2.5,,,,,,,,,,,,,,,,,,,,
2020,4,19,8,0,31.5,,,,558,,,,13,,192,,,,32.33,,,986,,,2.6,,,,,,,,,,,,,,,,,,,,
2020,4,19,9,0,33.5,,,,659,,,,12.7,,245,,,,28.33,,,987,,,2.5,,,,,,,,,,,,,,,,,,,,
2020,4,19,10,0,34.9,,,,715,,,,12.4,,276,,,,25.69,,,986,,,2.7,,,,,,,,,,,,,,,,,,,,
2020,4,19,11,0,35.9,,,,666,,,,11.9,,666,,,,23.57,,,985,,,3,,,,,,,,,,,,,,,,,,,,
2020,4,19,12,0,36.5,,,,679,,,,11.3,,679,,,,21.9,,,984,,,3.3,,,,,,,,,,,,,,,,,,,,
2020,4,19,13,0,36.8,,,,677,,,,10.6,,290,,,,20.63,,,983,,,3.5,,,,,,,,,,,,,,,,,,,,
2020,4,19,14,0,36.7,,,,692,,,,10.1,,672,,,,20,,,983,,,3.6,,,,,,,,,,,,,,,,,,,,
2020,4,19,15,0,36.1,,,,645,,,,9.7,,645,,,,20.17,,,982,,,3.6,,,,,,,,,,,,,,,,,,,,
2020,4,19,16,0,34.9,,,,555,,,,9.6,,166,,,,21.37,,,982,,,3.5,,,,,,,,,,,,,,,,,,,,
2020,4,19,17,0,32.5,,,,377,,,,11.5,,81,,,,27.65,,,983,,,2.2,,,,,,,,,,,,,,,,,,,,
2020,4,19,18,0,28.6,,,,44,,,,13.1,,44,,,,38.44,,,983,,,1.6,,,,,,,,,,,,,,,,,,,,
2020,4,19,19,0,27.5,,,,0,,,,12.8,,0,,,,40.36,,,984,,,1.8,,,,,,,,,,,,,,,,,,,,
2020,4,19,20,0,26.6,,,,0,,,,12.7,,0,,,,42.27,,,985,,,1.8,,,,,,,,,,,,,,,,,,,,
2020,4,19,21,0,25.7,,,,0,,,,12.6,,0,,,,44.09,,,985,,,1.8,,,,,,,,,,,,,,,,,,,,
2020,4,19,22,0,24.8,,,,0,,,,12.3,,0,,,,45.83,,,985,,,1.7,,,,,,,,,,,,,,,,,,,,
2020,4,19,23,0,24.1,,,,0,,,,12.1,,0,,,,46.91,,,985,,,1.8,,,,,,,,,,,,,,,,,,,,
2020,4,20,0,0,23.3,,,,0,,,,11.8,,0,,,,48.25,,,985,,,1.9,,,,,,,,,,,,,,,,,,,,
2020,4,20,1,0,22.6,,,,0,,,,11.5,,0,,,,49.64,,,985,,,2,,,,,,,,,,,,,,,,,,,,
2020,4,20,2,0,22,,,,0,,,,11.5,,0,,,,51.31,,,985,,,1.8,,,,,,,,,,,,,,,,,,,,
2020,4,20,3,0,21.7,,,,0,,,,11.6,,0,,,,52.74,,,984,,,1.6,,,,,,,,,,,,,,,,,,,,
2020,4,20,4,0,21.7,,,,0,,,,11.9,,0,,,,53.68,,,984,,,1.4,,,,,,,,,,,,,,,,,,,,
2020,4,20,5,0,21.7,,,,0,,,,12.2,,0,,,,54.76,,,984,,,1.2,,,,,,,,,,,,,,,,,,,,
2020,4,20,6,0,24,,,,143,,,,12.2,,29,,,,47.57,,,985,,,2,,,,,,,,,,,,,,,,,,,,
2020,4,20,7,0,25.4,,,,428,,,,12.5,,113,,,,44.56,,,986,,,1.3,,,,,,,,,,,,,,,,,,,,
2020,4,20,8,0,26.2,,,,579,,,,13.2,,186,,,,44.48,,,987,,,1.2,,,,,,,,,,,,,,,,,,,,
2020,4,20,9,0,26.7,,,,635,,,,13.6,,230,,,,44.49,,,988,,,4.6,,,,,,,,,,,,,,,,,,,,
2020,4,20,10,0,24.7,,,,645,,,,14.7,,253,,,,53.65,,,989,,,7.2,,,,,,,,,,,,,,,,,,,,
2020,4,20,11,0,23,,,,684,,,,15.5,,262,,,,62.88,,,990,,,7.5,,,,,,,,,,,,,,,,,,,,
2020,4,20,12,0,23.7,,,,697,,,,14.9,,267,,,,57.83,,,990,,,5.5,,,,,,,,,,,,,,,,,,,,
2020,4,20,13,0,25.7,,,,702,,,,13.3,,267,,,,46.27,,,989,,,3.7,,,,,,,,,,,,,,,,,,,,
2020,4,20,14,0,29.1,,,,674,,,,11.8,,255,,,,34.41,,,987,,,3.4,,,,,,,,,,,,,,,,,,,,
2020,4,20,15,0,29.9,,,,584,,,,11.4,,217,,,,31.93,,,986,,,2.7,,,,,,,,,,,,,,,,,,,,
2020,4,20,16,0,29.5,,,,458,,,,11.6,,158,,,,33.04,,,985,,,2.2,,,,,,,,,,,,,,,,,,,,
2020,4,20,17,0,27.8,,,,252,,,,14.2,,76,,,,43.2,,,985,,,1,,,,,,,,,,,,,,,,,,,,
2020,4,20,18,0,26,,,,13,,,,14.5,,13,,,,49.07,,,986,,,0.8,,,,,,,,,,,,,,,,,,,,
2020,4,20,19,0,25.3,,,,0,,,,14.6,,0,,,,51.57,,,986,,,0.9,,,,,,,,,,,,,,,,,,,,
2020,4,20,20,0,24.6,,,,0,,,,14.6,,0,,,,53.73,,,986,,,0.9,,,,,,,,,,,,,,,,,,,,
2020,4,20,21,0,23.8,,,,0,,,,14.3,,0,,,,55.4,,,986,,,1,,,,,,,,,,,,,,,,,,,,
2020,4,20,22,0,23,,,,0,,,,14.3,,0,,,,58.11,,,987,,,1,,,,,,,,,,,,,,,,,,,,
2020,4,20,23,0,22.4,,,,0,,,,14.5,,0,,,,61.09,,,986,,,1,,,,,,,,,,,,,,,,,,,,
2020,4,21,0,0,22,,,,0,,,,14.9,,0,,,,64.12,,,986,,,1,,,,,,,,,,,,,,,,,,,,
2020,4,21,1,0,21.6,,,,0,,,,15.2,,0,,,,67.01,,,985,,,1,,,,,,,,,,,,,,,,,,,,
2020,4,21,2,0,21.2,,,,0,,,,15.5,,0,,,,69.84,,,985,,,0.9,,,,,,,,,,,,,,,,,,,,
